Country,Date,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
Indonesia,02-09-2010,31.8,22.9,27.1,0,7.2,20.5,39621.69
Indonesia,03-09-2010,28.6,23.2,25.5,9,6.2,22.3,22598.92
Indonesia,04-09-2010,31.4,22.5,26,2.2,8.5,23.4,37072.11
Indonesia,05-09-2010,27.2,22.8,24.2,12.3,5.5,16.6,8839.59
Indonesia,06-09-2010,26.1,22.2,23.8,12.9,6.4,18.4,2624.86
Indonesia,07-09-2010,30.3,22.1,25.1,3.8,7.1,30.6,31833.14
Indonesia,08-09-2010,31.1,22.9,25.8,5.8,6.5,22.7,35203.05
Indonesia,09-09-2010,26.8,22.5,24.2,12.1,8.7,24.8,14222.57
Indonesia,10-09-2010,30.7,22.3,25.4,7,6.4,25.6,36245.58
Indonesia,11-09-2010,30.4,22.5,25.8,4.5,7.4,20.9,27990.37
Indonesia,12-09-2010,30,22.4,25.3,6.9,6,25.2,38754.77
Indonesia,13-09-2010,29.7,22.7,25.4,13.9,4.7,19.1,24157.72
Indonesia,14-09-2010,28.2,22.7,24.7,29.7,7.5,19.4,27323.89
Indonesia,15-09-2010,32.1,22.6,25.9,25.8,5.5,22.7,35545.98
Indonesia,16-09-2010,30.9,22.9,25.2,21.5,8.9,25.6,31876.35
Indonesia,17-09-2010,28.7,22.4,24.8,20.2,12.1,24.8,30675.22
Indonesia,18-09-2010,32.2,23.1,26.9,2.1,4.1,21.2,37079.15
Indonesia,19-09-2010,31.7,22.9,26.5,1.3,7.4,23.8,36264.64
Indonesia,20-09-2010,32.9,23.1,27.2,4.3,6,21.6,40131.01
Indonesia,21-09-2010,30.7,23.4,25.6,11.6,7.1,30.2,29826.04
Indonesia,22-09-2010,31.7,22.6,26,11.2,8.1,25.9,39508.81
Indonesia,23-09-2010,30,22.9,25.3,10.1,6.8,23.4,23036.12
Indonesia,24-09-2010,31.2,23,25.8,11.5,6.3,25.9,37634.92
Indonesia,25-09-2010,29.6,23.1,25.4,9.8,4.9,25.2,27443.81
Indonesia,26-09-2010,32.1,22.6,26.3,4.5,6.4,24.1,40081.67
Indonesia,27-09-2010,30.1,23,25,13.1,5.6,18.4,28092.54
Indonesia,28-09-2010,27.7,22.4,24.6,12.7,7.5,20.2,15373.24
Indonesia,29-09-2010,29.7,22.8,25,4.1,4.1,22.7,25909.29
Indonesia,30-09-2010,31.7,22.6,25.9,10.5,7.1,24.8,29233.83
Indonesia,01-10-2010,31.7,22.9,25.7,7.9,8.2,23,28063.66
Indonesia,02-10-2010,31.8,23.4,26.6,3.1,6.1,27,38470.43
Indonesia,03-10-2010,32.4,23.1,27.1,3.7,10.1,36.4,39504.84
Indonesia,04-10-2010,32.2,23.2,26.5,6,5.5,31,38292.87
Indonesia,05-10-2010,32.4,22.9,26.9,5,8.4,24.1,38440.11
Indonesia,06-10-2010,30.1,23.4,25.6,28.4,5.9,24.5,33334.05
Indonesia,07-10-2010,24.7,23.1,23.8,87.3,9.2,21.6,0
Indonesia,08-10-2010,25.2,22.8,23.8,26.3,6.2,26.3,708.95
Indonesia,09-10-2010,30.6,22.3,25.3,6.8,8.1,34.6,30601.78
Indonesia,10-10-2010,31.3,22.6,25.9,3.6,7.6,37.8,35508.91
Indonesia,11-10-2010,32.9,22.4,26.6,0.5,8.8,29.2,40250.55
Indonesia,12-10-2010,32,23.8,26.6,2.3,6.4,28.4,39359.77
Indonesia,13-10-2010,32.5,23,26.3,10.5,7.2,26.6,36266.31
Indonesia,14-10-2010,30.9,22.9,26.1,3.5,7.4,26.6,37686.5
Indonesia,15-10-2010,32.7,23.9,26.8,2.8,7.1,27.4,39488.35
Indonesia,16-10-2010,32.3,23.2,26.4,15.8,4.9,22.7,35912.77
Indonesia,17-10-2010,31.6,22.7,25.6,12.5,7.7,22.7,28224.83
Indonesia,18-10-2010,28.8,22.7,24.7,11.2,4.6,23,13872.25
Indonesia,19-10-2010,32.8,22.7,26.1,18.1,6.4,24.8,35587.06
Indonesia,20-10-2010,30,22.3,25.7,9.1,8.7,25.6,28767.59
Indonesia,21-10-2010,28.6,22.6,25.3,5.6,8.7,23.4,29013.28
Indonesia,22-10-2010,30.7,23.2,26.2,1.7,7.1,22,34393.86
Indonesia,23-10-2010,30.9,23.1,26.1,11.7,5.2,19.4,38048.58
Indonesia,24-10-2010,30.5,23.1,25.7,20.3,5.9,21.2,34898.5
Indonesia,25-10-2010,25.5,22.8,23.6,37.5,4.3,13.3,0
Indonesia,26-10-2010,30.5,22.7,25.3,2.4,6.1,24.1,24182.94
Indonesia,27-10-2010,29.2,22.7,25,15.1,5.9,23,28157.15
Indonesia,28-10-2010,27.3,23,24.6,19.9,6.5,27.7,15041.77
Indonesia,29-10-2010,28,22.9,24.7,23.3,5.2,23.4,14254.85
Indonesia,30-10-2010,28.3,22.6,24.5,20.5,5.8,22,23330.36
Indonesia,31-10-2010,29.4,22.3,25.1,6.7,5,39.6,29312.71
Indonesia,01-11-2010,30.5,23.2,25.7,4.6,7.1,31.3,30188.77
Indonesia,02-11-2010,31.1,22.4,26.1,3.1,9,26.6,37028.32
Indonesia,03-11-2010,29.6,22.6,25.1,15.4,5.5,17.6,14311.06
Indonesia,04-11-2010,28.9,22.9,25.1,33.9,5.2,22,25997.99
Indonesia,05-11-2010,29.1,22.9,25.2,6.2,7,30.6,26656.24
Indonesia,06-11-2010,28.3,23.1,25.3,10.1,3.9,25.9,12659.67
Indonesia,07-11-2010,29.9,22.8,25.1,28.6,6.1,26.3,32245.52
Indonesia,08-11-2010,28.9,22.8,25.3,13.1,8,27.7,28408.67
Indonesia,09-11-2010,29,23.2,25.3,6.8,6.1,20.9,18177.25
Indonesia,10-11-2010,25.3,23,24.1,11.3,5.7,19.1,7727.73
Indonesia,11-11-2010,30.6,23,25.7,9.2,6.6,26.6,31901.71
Indonesia,12-11-2010,30.7,22.4,25.6,8,7.1,20.5,40252.73
Indonesia,13-11-2010,28.7,23,24.8,14.8,6.1,20.2,23088.65
Indonesia,14-11-2010,29.9,22.7,25,8.8,5.6,22,33601.12
Indonesia,15-11-2010,30,22.5,25.7,1.9,5.8,17.6,39439.11
Indonesia,16-11-2010,30.5,22.9,25.9,10.3,6.2,21.6,40412.18
Indonesia,17-11-2010,30,22.6,25.3,4.7,5.4,22,28531.98
Indonesia,18-11-2010,28,22.7,24.9,15.6,5.6,16.9,26517.33
Indonesia,19-11-2010,30.6,22.4,25.4,8.5,5.5,18.4,34082
Indonesia,20-11-2010,27.9,22.5,24.9,17.2,5.7,20.5,30862.37
Indonesia,21-11-2010,27.7,22.8,24.5,12.7,4.7,22.7,22266.22
Indonesia,22-11-2010,29.5,22.8,25.3,13.3,4.7,23.8,30016.24
Indonesia,23-11-2010,30.4,22.9,26.1,1,5.7,14.8,27590.91
Indonesia,24-11-2010,25.3,23.1,24,46.8,5.6,15.1,9786.04
Indonesia,25-11-2010,30.7,22.7,25.8,5.7,6,20.2,36887.94
Indonesia,26-11-2010,29.1,22.6,25,12.2,4.5,25.9,29735.74
Indonesia,27-11-2010,30.2,22.3,25.7,2.4,5.9,19.4,36198.21
Indonesia,28-11-2010,30.1,22.5,25.8,4,6.4,21.2,40246.17
Indonesia,29-11-2010,28.9,23,25.1,6.1,5.6,21.6,33077.69
Indonesia,30-11-2010,28.8,23.2,24.9,19.4,7.9,19.8,36265.39
Indonesia,01-12-2010,30.5,22.9,25.5,19.8,4.6,22,36720.34
Indonesia,02-12-2010,30,22.7,25.6,10.7,6.4,24.5,38265.12
Indonesia,03-12-2010,30.9,22.7,25.5,9.8,4.4,25.2,31964.11
Indonesia,04-12-2010,27.1,23.1,24.9,5.6,5.7,22.7,19810.39
Indonesia,05-12-2010,30.6,23.1,25.8,12.8,5.6,31.3,35900.88
Indonesia,06-12-2010,26.8,23.2,24.4,14.4,5.2,32.4,11483.06
Indonesia,07-12-2010,28.1,23.3,25.3,1.5,8.2,37.1,9695.18
Indonesia,08-12-2010,29.9,22.7,25.5,1.3,10,33.8,36509.18
Indonesia,09-12-2010,25.7,22.9,24.1,7,7.1,31,5373.21
Indonesia,10-12-2010,30.7,21.5,25.8,0.1,10,41.8,39600
Indonesia,11-12-2010,31,23,26.4,0.1,10.8,38.9,39968.77
Indonesia,12-12-2010,30.7,22.8,26.3,0.4,5.8,32.8,39600
Indonesia,13-12-2010,31.1,23.1,26.4,7.7,6.2,25.9,35205.65
Indonesia,14-12-2010,31.6,22.5,26.5,1.4,4.7,25.2,35090.66
Indonesia,15-12-2010,31.1,23.6,26.2,10.8,8.1,28.4,31855.58
Indonesia,16-12-2010,29.8,22.7,24.9,33.7,6.1,20.2,23634.51
Indonesia,17-12-2010,28.1,22.5,24.2,96.9,5.6,23.8,18407.28
Indonesia,18-12-2010,29.8,22.6,25.8,0.8,6.5,28.8,36595.5
Indonesia,19-12-2010,29.9,23,25.5,11.5,4.3,27,39776.2
Indonesia,20-12-2010,31.1,23.1,25.8,1.6,4.4,27,27644.51
Indonesia,21-12-2010,30.1,22.9,25.5,4.9,7.8,28.1,34135.54
Indonesia,22-12-2010,28.7,22.5,24.2,7.4,12.6,40,17587.21
Indonesia,23-12-2010,30.1,21.6,25.4,0.5,11.6,28.4,38301.19
Indonesia,24-12-2010,30.3,22.3,25.6,3,7.3,31,35352.12
Indonesia,25-12-2010,30.3,22.3,25,10.5,7.9,35.3,25920.47
Indonesia,26-12-2010,29.5,22,25.2,4,8.1,30.6,19200.1
Indonesia,27-12-2010,30.3,22.7,25.4,13.8,8.7,23.4,28742.31
Indonesia,28-12-2010,29.3,22.3,25.4,0.8,6,25.9,33275.9
Indonesia,29-12-2010,29.9,22.7,25.6,21.1,6.6,27,30714.42
Indonesia,30-12-2010,28.5,22.6,25.2,4.1,6,25.6,29740.64
Indonesia,31-12-2010,31.8,23.2,26.2,7.2,8.3,24.8,39600
Indonesia,01-01-2011,27.6,23.2,25,1.8,5.7,16.2,3600
Indonesia,02-01-2011,31.1,22.1,25.9,10.9,7,21.2,39600
Indonesia,03-01-2011,29.9,22.7,25.3,13.5,5.1,24.1,24842.74
Indonesia,04-01-2011,30.4,22.5,25.4,11.5,6.2,29.2,32932.71
Indonesia,05-01-2011,29.8,22.7,24.7,11.7,5.7,22,23649.54
Indonesia,06-01-2011,30.9,22.3,25.7,15.6,6.1,19.4,35617.05
Indonesia,07-01-2011,30.8,22.7,25.3,7.8,5.9,22.3,36000
Indonesia,08-01-2011,30.9,21.8,25.6,0.3,6.7,22.3,38424.54
Indonesia,09-01-2011,30.1,22.3,25.5,13.5,6.3,18.7,27254.99
Indonesia,10-01-2011,28.4,23,25,3.9,8.8,21.2,32613.19
Indonesia,11-01-2011,30,22.9,25.4,10.6,7.1,25.9,35708.52
Indonesia,12-01-2011,28.2,22.8,24.8,2.1,9.8,21.6,5871.16
Indonesia,13-01-2011,28.5,22.6,24.9,4.3,5.9,19.8,20061.11
Indonesia,14-01-2011,25.2,22,23.2,20.4,5.2,26.6,4039.56
Indonesia,15-01-2011,30.5,21.8,25.7,0.7,9,38.9,39600
Indonesia,16-01-2011,30.9,22.8,26,1.4,11,33.5,37337.42
Indonesia,17-01-2011,30.1,22.8,25.8,0.2,4.7,20.2,28878.25
Indonesia,18-01-2011,31,23,26.3,1.3,6.6,26.3,28248.46
Indonesia,19-01-2011,30.5,23.5,25.9,2.3,5.4,20.9,32249.34
Indonesia,20-01-2011,29.7,22.9,25.6,5.6,3.6,18,25999.45
Indonesia,21-01-2011,29.4,22.3,24.7,14.8,5.1,21.6,32414.58
Indonesia,22-01-2011,29.4,21.9,24.4,7.2,5.6,21.2,26152.84
Indonesia,23-01-2011,28.1,22.1,24.5,4,7.1,15.8,10830.18
Indonesia,24-01-2011,29.1,22,24.2,19.3,5.9,25.9,34769.61
Indonesia,25-01-2011,29.4,22,25.1,2.8,5.1,19.1,38751.09
Indonesia,26-01-2011,31.3,21.9,25,8.7,7,23.8,29733.14
Indonesia,27-01-2011,30.4,21.8,25.6,3.6,6.8,24.8,37317.19
Indonesia,28-01-2011,31.4,22.5,25.5,15.5,6.1,30.6,38139.94
Indonesia,29-01-2011,28.9,22.8,24.5,15.4,6.8,27.7,22069.04
Indonesia,30-01-2011,28.2,21.8,24.3,8.7,6.4,21.6,25823.78
Indonesia,31-01-2011,30.8,21.9,25.2,3.2,8.8,33.1,27746.32
Indonesia,01-02-2011,26.3,22.6,24,3.7,5.9,14.8,1353.92
Indonesia,02-02-2011,31.1,22,25.6,5,4,24.1,34944.4
Indonesia,03-02-2011,29.5,22.3,24.9,16.9,7.3,25.9,33070.5
Indonesia,04-02-2011,28,22.2,23.9,65.8,7.2,14.8,3045.31
Indonesia,05-02-2011,28.9,22.7,25,8.3,6.6,33.8,27528.88
Indonesia,06-02-2011,31.3,22.6,26,2.9,7.9,30.2,35104.53
Indonesia,07-02-2011,28.5,22.8,25,11,5.8,16.9,10594.72
Indonesia,08-02-2011,30.3,22.2,25.2,9.9,5.6,23,27624.99
Indonesia,09-02-2011,31.6,22.8,26.4,0.3,5.5,21.2,35611.09
Indonesia,10-02-2011,29.7,23.4,26,9.7,6.2,22,36573.3
Indonesia,11-02-2011,28.4,22.9,25.1,9,4.9,20.9,26593.54
Indonesia,12-02-2011,30.4,22.6,25.5,6.4,5,20.9,34998.1
Indonesia,13-02-2011,30.8,22.3,25.7,3.3,7.4,22.3,34236.12
Indonesia,14-02-2011,31.9,22.8,26.7,4.6,7.7,27.7,40512.61
Indonesia,15-02-2011,29.3,22.7,25,8.3,8.2,23.8,34802.33
Indonesia,16-02-2011,26.4,22.1,23.6,27.2,5.6,13.3,12434.64
Indonesia,17-02-2011,30.6,22.6,25.6,12.5,3.8,22.3,29204.7
Indonesia,18-02-2011,29.9,22.6,25.1,13,5.5,24.5,36000
Indonesia,19-02-2011,29.1,22.4,25,8.7,7.4,21.2,34414.46
Indonesia,20-02-2011,29.8,22.3,24.1,12.5,7.2,22,18078.47
Indonesia,21-02-2011,30.2,22.3,25.8,0.3,4,23.4,31608.85
Indonesia,22-02-2011,32.2,22.3,26.7,0.1,5.7,16.6,40133.84
Indonesia,23-02-2011,31.4,22.9,26.7,1.6,6.4,25.6,40313.53
Indonesia,24-02-2011,29.9,23.3,26.2,0.9,6.2,25.6,39403.68
Indonesia,25-02-2011,29.3,22.9,25.3,3.9,6.1,25.6,17326.83
Indonesia,26-02-2011,30.3,22.3,25.4,8.2,7.8,25.6,34948.64
Indonesia,27-02-2011,31.5,22.8,26.5,1.5,7,27.4,40305.52
Indonesia,28-02-2011,29.2,22.9,25.4,20,6.9,26.3,34061.11
Indonesia,01-03-2011,28,22.2,24.8,7.7,10.3,32,11136.28
Indonesia,02-03-2011,29.1,22.2,25.1,0,8,33.8,19555.03
Indonesia,03-03-2011,32.2,22.2,26.7,2.1,7.2,25.6,39690.93
Indonesia,04-03-2011,31.3,23.2,25.9,19.2,6.2,29.2,37158.59
Indonesia,05-03-2011,29.2,22.4,25.1,4.2,5.9,23.8,17716.98
Indonesia,06-03-2011,30.2,22.3,25.4,14,6.6,22,37412.71
Indonesia,07-03-2011,29.9,22.2,25.3,7.9,6.2,25.2,35568.39
Indonesia,08-03-2011,31,22.3,25.8,1.7,5.2,22.3,34308.76
Indonesia,09-03-2011,30,23,25.5,3.5,5.4,20.9,30835.44
Indonesia,10-03-2011,29,22.9,24.7,8.4,5.9,24.1,23279.54
Indonesia,11-03-2011,27.7,22.6,24.4,22.7,6.4,21.2,25845.8
Indonesia,12-03-2011,29.8,21.9,25.1,8.1,4.7,25.6,35720.91
Indonesia,13-03-2011,29,22.1,25,13.9,7.7,20.9,32660.58
Indonesia,14-03-2011,27.7,22.5,25,11.5,5.8,15.8,15469.73
Indonesia,15-03-2011,31.2,22.6,26.3,1.2,7.5,26.6,37610.7
Indonesia,16-03-2011,30.8,23.1,26,19.8,6.5,23,35142.58
Indonesia,17-03-2011,29,22.5,25.4,5.8,6.4,22.3,31963.43
Indonesia,18-03-2011,27.8,22.9,24.7,17,7.2,16.9,17093.72
Indonesia,19-03-2011,29.6,22.8,25.8,7.5,4.9,16.9,32499.02
Indonesia,20-03-2011,30.7,22.4,25.6,14.8,5.7,25.6,33327.02
Indonesia,21-03-2011,28.6,23,24.8,16,7.6,22.7,23859.05
Indonesia,22-03-2011,29.2,23.1,24.7,26.3,4.1,30.6,21359.89
Indonesia,23-03-2011,26.1,22.5,24.1,10.3,4.8,23,3774.94
Indonesia,24-03-2011,28.1,22.1,24.2,27.9,6.6,24.5,13736.02
Indonesia,25-03-2011,30.9,22.3,25.4,6.2,9.8,32,23625.42
Indonesia,26-03-2011,30.4,22.3,25.5,1.9,6.6,34.9,33850.45
Indonesia,27-03-2011,31.5,22.7,26.5,1.4,10.2,45,29759.15
Indonesia,28-03-2011,30.4,23.3,26.4,0.2,11.8,38.9,29728.43
Indonesia,29-03-2011,31.4,22.8,25.9,14.9,6.1,38.9,26567.55
Indonesia,30-03-2011,31.6,22.7,26.5,0.6,9.3,31.7,37644.95
Indonesia,31-03-2011,32.2,23.6,27.3,0.2,11.5,35.6,37759.25
Indonesia,01-04-2011,32.4,23.6,27.1,1.8,9.3,32.4,37491.24
Indonesia,02-04-2011,30.2,23.3,25.7,4.3,11,33.8,20593.02
Indonesia,03-04-2011,30.3,23,26,1.3,8.4,33.5,30293.22
Indonesia,04-04-2011,31.2,22.6,26.1,2.4,8.8,36.7,34078.2
Indonesia,05-04-2011,32.4,22.6,25.8,6.3,9.2,38.5,39600
Indonesia,06-04-2011,31.2,22.4,26.3,1.1,9.7,31.3,38127.85
Indonesia,07-04-2011,30.1,23,26.3,0.5,7.4,24.1,33561.5
Indonesia,08-04-2011,30.4,23,25.5,21,6.4,23.8,33879.74
Indonesia,09-04-2011,29.4,22.7,25.4,4.3,7.9,23,26525.52
Indonesia,10-04-2011,28.8,22.9,25.2,17.7,4.1,23.8,19525.24
Indonesia,11-04-2011,27.8,22.6,25.1,9.6,7.4,29.9,37519.92
Indonesia,12-04-2011,27.4,22.5,24.6,8.2,6.6,20.9,15548.32
Indonesia,13-04-2011,29.8,22.6,25.7,2.7,7.1,25.6,25600
Indonesia,14-04-2011,29.7,22.4,25.2,15.3,6.4,23,39526.72
Indonesia,15-04-2011,27.7,22.5,24.7,8.8,6.2,19.4,21042.56
Indonesia,16-04-2011,30.2,22.3,25.5,1.3,8.9,27,36166.41
Indonesia,17-04-2011,31.5,22.9,26,14.8,6.9,25.2,38695.11
Indonesia,18-04-2011,26.9,22.8,24.4,12.2,4.5,18.4,8308.55
Indonesia,19-04-2011,28.2,22.5,25.1,12.6,5.2,25.2,27228.56
Indonesia,20-04-2011,29.9,22.7,25.1,19,4.8,19.1,24228.86
Indonesia,21-04-2011,27.5,22.7,24.6,19.6,5.4,17.6,28927.67
Indonesia,22-04-2011,27.2,23.6,25.2,7.3,4.7,22.3,7904.8
Indonesia,23-04-2011,30,23.1,25.4,14.4,6.6,23.8,36838.98
Indonesia,24-04-2011,27.1,22.7,24.2,26.7,4.4,16.6,16047.08
Indonesia,25-04-2011,27.3,22.8,24.8,9.8,4.5,15.1,23107.86
Indonesia,26-04-2011,29.5,22.8,25.2,5.6,4.1,21.2,33637.16
Indonesia,27-04-2011,26.5,23.1,24.1,93.8,7.9,22.7,7644.65
Indonesia,28-04-2011,29.3,22.7,25.2,9.5,6.8,16.6,15247.41
Indonesia,29-04-2011,30.5,23.3,26,17.2,6,21.2,38285.63
Indonesia,30-04-2011,27.9,22.9,24.8,6.9,5.4,18.7,26339.28
Indonesia,01-05-2011,30.4,23,25.3,35,6.9,24.8,31047.47
Indonesia,02-05-2011,27.2,22.8,24,119.5,8.1,32.4,7200
Indonesia,03-05-2011,29.6,21.9,25.5,0.6,8.4,28.8,30350.22
Indonesia,04-05-2011,30.2,23.3,25.8,2.2,6.6,27.4,30871.77
Indonesia,05-05-2011,30.7,23,26.5,0.2,6.6,25.2,38057.17
Indonesia,06-05-2011,32,23.7,26.7,4.4,6.6,29.5,39962.88
Indonesia,07-05-2011,30.6,23.2,25.9,6.5,6.4,29.5,35440.87
Indonesia,08-05-2011,31.7,23.2,26.4,4,8.7,31,36859.65
Indonesia,09-05-2011,30.8,23.8,26.6,1.4,5.5,27.7,32245.35
Indonesia,10-05-2011,29.5,23.9,25.9,9.9,5,23,14810.25
Indonesia,11-05-2011,31.3,23.6,26.2,7.9,3.1,19.4,30752.49
Indonesia,12-05-2011,29.2,22.9,25.4,7.3,4.8,19.8,35508.02
Indonesia,13-05-2011,27.3,23.4,24.3,20.5,6.4,14.8,7576.73
Indonesia,14-05-2011,31.3,23.2,26.1,10.6,7.6,20.9,37475.07
Indonesia,15-05-2011,28.3,23,25.2,15.1,6.2,15.1,26587.62
Indonesia,16-05-2011,29.6,22.6,25.3,4.5,4.6,22.7,31875.47
Indonesia,17-05-2011,30.8,23.4,26.1,3,6.2,19.1,38877.87
Indonesia,18-05-2011,31.2,23.1,26.7,3.1,6.7,19.8,39600
Indonesia,19-05-2011,30.9,23.1,26.1,5.2,6,19.8,40414.06
Indonesia,20-05-2011,30.3,23.2,25.6,16.4,5.1,19.8,30155.82
Indonesia,21-05-2011,30.2,23.1,25.1,11.4,8.9,25.2,32776.39
Indonesia,22-05-2011,29.6,22.8,24.4,13.3,6.4,15.5,2012.64
Indonesia,23-05-2011,28.8,22.7,25,14.2,4.6,16.9,26389.95
Indonesia,24-05-2011,28.7,23.3,25.5,2.8,6.1,19.8,29415.1
Indonesia,25-05-2011,29.2,23.4,25.6,5,8.1,23.8,36898.72
Indonesia,26-05-2011,29.5,22.8,25.3,16.2,5.1,18.7,26983.21
Indonesia,27-05-2011,28.6,22.8,25.1,15.1,7.1,20.5,24258.85
Indonesia,28-05-2011,30,22.9,25.8,10.6,5.2,17.6,28875.26
Indonesia,29-05-2011,29.7,23,25.8,8.1,5.2,19.4,24170.01
Indonesia,30-05-2011,29.9,23.5,26.1,9.8,6.9,20.9,36935.25
Indonesia,31-05-2011,27.6,23.2,24.8,14.2,5.8,18.4,30326.07
Indonesia,01-06-2011,30.3,23.1,26.2,0.4,7.6,22,35828.27
Indonesia,02-06-2011,27.8,23.7,25.3,14.7,5.1,20.5,20332.27
Indonesia,03-06-2011,30.9,23.5,26.4,4.9,5,19.4,36000
Indonesia,04-06-2011,28.9,23.7,25.2,6,3.9,19.1,39252.93
Indonesia,05-06-2011,29.3,23.2,25.3,7.6,5.9,19.8,34034.92
Indonesia,06-06-2011,28.8,23.1,25,3.9,5.5,22,32949.46
Indonesia,07-06-2011,29.4,23.3,25.3,7.8,5.1,18,34413.16
Indonesia,08-06-2011,29.7,23,25.3,3,4.8,20.9,26607.88
Indonesia,09-06-2011,29.7,23.1,25.8,1.6,4.3,18.4,35827.8
Indonesia,10-06-2011,29,23.4,25.4,0.9,9.6,25.6,30947.81
Indonesia,11-06-2011,28.1,22.7,25.1,0,5.6,15.5,7935.25
Indonesia,12-06-2011,29.8,22.5,26,0.2,5.9,18.7,39652.64
Indonesia,13-06-2011,28.1,23.5,25.1,2.4,5.1,18.7,19020.9
Indonesia,14-06-2011,29.4,22.4,25.4,1.4,5.8,21.2,39600
Indonesia,15-06-2011,29.3,22.8,25.2,2.8,6.8,25.2,33446.36
Indonesia,16-06-2011,29.1,22.3,24.9,4.6,6.1,21.6,35987.73
Indonesia,17-06-2011,28.4,22.4,24.9,1,7.9,24.8,31087.51
Indonesia,18-06-2011,29.3,23.6,25.8,0.5,7.9,22.3,30942.32
Indonesia,19-06-2011,28.4,21.8,25,0.1,6.8,20.2,30474.37
Indonesia,20-06-2011,29.6,21,25.5,0,5.5,18,39664.27
Indonesia,21-06-2011,30.2,22.4,26.2,0.3,5.7,19.4,39600
Indonesia,22-06-2011,29.7,24.1,26.3,1.5,5.9,23.4,33311.96
Indonesia,23-06-2011,29.7,23.7,25.8,1.4,9.3,24.1,35560.74
Indonesia,24-06-2011,29.1,22.5,25.4,0.2,7.6,19.1,33316.79
Indonesia,25-06-2011,30.5,20.6,25.6,0,8.7,19.8,39737.52
Indonesia,26-06-2011,31.1,22.4,26.7,0,9.2,33.8,39737.6
Indonesia,27-06-2011,31.3,23,27,1.4,8.4,26.6,39605.02
Indonesia,28-06-2011,26.8,23.1,24.3,10.8,6.6,22.7,23103.42
Indonesia,29-06-2011,29.7,22.7,24.9,9.3,8.3,21.2,33435.17
Indonesia,30-06-2011,28.6,22.5,24.7,5.8,5.6,21.2,30100.28
Indonesia,01-07-2011,29.8,22.1,25.4,1.3,6.8,22,39600
Indonesia,02-07-2011,29.6,22,25.3,1.8,6.2,20.9,39600
Indonesia,03-07-2011,29.2,22.5,24.7,15.4,6.5,23,31044.43
Indonesia,04-07-2011,28.9,22.2,24.7,11.2,5.4,22.7,31252.49
Indonesia,05-07-2011,29.5,22.2,25.7,0.7,7.8,22.3,39010.98
Indonesia,06-07-2011,29.9,21.2,25.3,0,7.1,18.4,33487.67
Indonesia,07-07-2011,30,20.8,25.1,0,5.4,18.7,35457.59
Indonesia,08-07-2011,29.9,21.6,25.5,0,5.2,18.4,39675.98
Indonesia,09-07-2011,31.5,22.1,26.5,0,4.6,18.7,39600
Indonesia,10-07-2011,31,23,26.5,0.5,5.7,19.4,39600
Indonesia,11-07-2011,28.3,22.7,24.7,14.6,5.5,18.4,26818
Indonesia,12-07-2011,29.3,22.6,25.3,5.4,7.6,25.6,36505.91
Indonesia,13-07-2011,30.5,22.6,26.1,1,4.6,20.9,39618.77
Indonesia,14-07-2011,29.6,22.2,25.2,6.9,6.1,21.6,37034.07
Indonesia,15-07-2011,29.1,22.6,24.7,9.2,5.2,24.5,30328.14
Indonesia,16-07-2011,29.4,22.4,24.8,6.4,5.5,24.8,22800.44
Indonesia,17-07-2011,27.9,22.4,24.2,21.4,9.2,21.6,27071.59
Indonesia,18-07-2011,28.7,21.5,24.7,0.5,5.2,22,30875.24
Indonesia,19-07-2011,30.2,22.7,25.4,9.6,7,24.5,37967.93
Indonesia,20-07-2011,29.2,22.7,25.1,1.9,5.1,20.2,21386.39
Indonesia,21-07-2011,29.9,22.5,25.1,7.2,5.4,18,24988.49
Indonesia,22-07-2011,30.6,21.8,25,14.6,5.9,23.4,34341.84
Indonesia,23-07-2011,29.2,22,24.8,4.2,6.8,28.8,34933.05
Indonesia,24-07-2011,30.4,22.6,26.1,0.3,7.9,24.8,39600
Indonesia,25-07-2011,30.7,22.2,26,0,8.8,22.3,39672.07
Indonesia,26-07-2011,29.4,21.5,25.3,0,7.9,21.2,38586.34
Indonesia,27-07-2011,30.3,21.1,25.7,0,7.2,20.2,39609.42
Indonesia,28-07-2011,30.8,21.4,26.1,0,8.7,22.7,39620.25
Indonesia,29-07-2011,30.2,21.6,25.8,0.1,8.2,21.2,39608.85
Indonesia,30-07-2011,29.7,22.1,25.9,0.3,7.5,23.8,38318.93
Indonesia,31-07-2011,30.6,22.9,26.2,0.8,6,21.2,38632.01
Indonesia,01-08-2011,31.2,23.3,26.7,0.3,8,24.8,37409.56
Indonesia,02-08-2011,32.1,23.5,27,1.3,6.1,22.7,39600
Indonesia,03-08-2011,30.6,23.6,26,2.2,7.3,23.8,39600
Indonesia,04-08-2011,29.9,23.7,25.7,2,6.2,20.5,29760.75
Indonesia,05-08-2011,29.8,23.8,25.8,1.4,7.4,23.8,29573.71
Indonesia,06-08-2011,29.3,23.4,25.8,0.3,8.1,28.4,36000
Indonesia,07-08-2011,30.2,22.6,26.3,0,6.2,23.8,39600
Indonesia,08-08-2011,30.8,23.2,26.3,0.8,5.9,17.6,39600
Indonesia,09-08-2011,28.9,23.3,25.5,5.2,7.3,22.3,32400
Indonesia,10-08-2011,29.8,22.4,25.3,2.9,7.2,22.3,39600
